,Páginas,professional_profile,education,work_experience,skills,certifications,achievements,languages,projects,training_courses,volunteer_work,Orden Cronológico,Formato de Texto,Densidad de Información,Cantidad de Palabras, % Lenguaje de Técnico,LinkedIn,GitHub,Personal Website,Tablas,Errores de ortografia,Fuente principal,Tamaño de fuente más usado,Legibilidad,Uso de negritas,Uso de cursivas,Uso de colores (excluyendo fondo blanco y links),Porcentaje de color real en la CV,Cantidad de imágenes o gráficos,Alineación principal,Consistencia de tamaños,Consistencia de márgenes,Passed
453,7,789,273,18,85,34,20,0,186,96,0,Orden Cronológico,Viñetas,19.02,2224,7.247017233760494,False,False,False,0,190,CIDFont+F1,10.7,Buena,0,0,Sí,9.78%,115,Justificado,Inconsistente,Inconsistente,0
454,2,30,141,133,0,0,0,11,44,64,0,Orden Cronológico,Viñetas,22.35,718,5.070422535211268,False,False,False,6,44,BCDIEE+SegoeUI,10.0,Buena,78,28,Sí,0.26%,0,Justificado,Inconsistente,Consistente,0
455,1,18,125,10,14,0,0,55,0,0,0,Orden Cronológico,Viñetas,14.37,346,6.493506493506493,False,False,False,0,33,AFBCYZ+EBGaramond-Regular,9.0,Deficiente,4,0,No,0.0%,0,Justificado,Inconsistente,Consistente,0
456,3,27,34,22,43,0,0,0,68,96,10,Orden Cronológico,Viñetas,26.37,476,6.25,False,False,False,1,55,HCCPRY+HelveticaNeue,8.0,Deficiente,120,0,Sí,44.77%,11,Justificado,Inconsistente,Consistente,0
457,3,193,0,7,5,20,33,53,315,39,0,Orden Cronológico,Viñetas,20.15,899,10.1010101010101,False,False,False,0,101,Helvetica,11.0,Buena,79,0,No,0.0%,0,Justificado,Consistente,Inconsistente,0
458,3,7,71,29,88,71,0,11,0,37,7,Orden Cronológico,Viñetas,14.3,601,2.3090586145648313,False,False,True,0,67,BAAAAA+Calibri,11.0,Buena,38,0,Sí,0.29%,6,Justificado,Consistente,Inconsistente,0
459,1,26,66,0,63,6,1,0,0,22,0,Orden Cronológico,Viñetas,34.61,337,4.273504273504273,False,True,False,0,50,ABCDEE+Lucida Sans,12.0,Buena,83,12,Sí,0.85%,23,Justificado,Inconsistente,Consistente,0
460,3,0,50,28,0,0,0,59,311,46,0,Orden Cronológico,Viñetas,17.7,685,14.90066225165563,True,False,True,0,102,AIXYJU+ArialMT,11.0,Buena,141,2,Sí,0.35%,1,Justificado,Consistente,Inconsistente,0
461,2,33,227,121,24,17,10,6,150,30,9,Orden Cronológico,Mixto,21.56,1135,3.9532794249775383,True,False,False,8,105,MUFUZY+Roboto-Regular,12.0,Buena,83,58,Sí,0.02%,0,Justificado,Inconsistente,Consistente,0
462,2,65,100,0,0,0,26,66,21,0,0,Orden Cronológico,Viñetas,11.71,363,11.073825503355705,True,False,False,1,31,DAAAAA+Montserrat-Light,9.6,Deficiente,104,0,Sí,9.09%,2,Justificado,Inconsistente,Consistente,0
463,1,10,236,2,19,0,17,0,0,0,0,Orden Cronológico,Viñetas,24.59,371,4.947916666666666,False,False,False,0,35,BAAAAA+CanvaSans-Regular,9.0,Deficiente,27,0,Sí,0.03%,2,Justificado,Inconsistente,Consistente,0
464,3,49,52,17,7,124,0,0,243,77,17,Orden Cronológico,Viñetas,15.77,705,6.725146198830409,False,False,True,0,288,ArialMT,10.0,Buena,106,0,Sí,40.99%,13,Justificado,Inconsistente,Inconsistente,0
465,1,194,2,129,45,0,0,12,5,0,20,Orden Cronológico,Viñetas,24.61,527,2.5742574257425743,True,True,False,6,58,AAAAAD+Helvetica,8.0,Deficiente,43,0,Sí,32.12%,1,Justificado,Inconsistente,Consistente,0
466,3,10,14,59,35,0,0,6,181,0,0,Orden Cronológico,Viñetas,12.31,369,8.21917808219178,True,False,False,0,53,AAAAAA+Calibri,14.0,Buena,37,7,Sí,0.59%,0,Justificado,Inconsistente,Inconsistente,0
467,3,18,9,47,0,0,208,106,0,5,14,Orden Cronológico,Viñetas,13.63,494,3.9911308203991127,False,False,False,0,68,Helvetica,12.0,Buena,31,10,Sí,0.07%,1,Justificado,Inconsistente,Inconsistente,0
468,4,0,93,155,33,0,57,6,0,0,0,Orden Cronológico,Viñetas,7.6,424,10.512129380053908,False,False,False,0,30,BCDFEE+Tahoma,10.0,Buena,29,16,No,0.0%,0,Justificado,Consistente,Inconsistente,0
469,4,57,108,3,0,0,0,61,133,16,0,Orden Cronológico,Viñetas,10.99,749,2.1768707482993195,False,False,False,0,356,ArialMT,10.0,Buena,112,11,Sí,0.41%,1,Justificado,Inconsistente,Inconsistente,0
470,1,0,56,8,1,0,0,1,20,35,0,Orden Cronológico,Viñetas,32.56,252,5.506607929515418,False,False,False,2,61,BAAAAA+ProximaNova-Regular,11.0,Buena,23,0,Sí,0.28%,0,Justificado,Inconsistente,Consistente,0
471,4,50,128,66,11,202,0,0,0,8,0,Orden Cronológico,Viñetas,10.5,654,3.5143769968051117,True,False,False,0,60,AAAAAC+Graphik-Regular,10.0,Buena,9,0,Sí,0.95%,0,Justificado,Consistente,Inconsistente,0
472,1,23,25,49,12,0,0,6,63,0,52,Orden Cronológico,Viñetas,19.34,380,5.307262569832402,True,True,False,2,49,NOMAOV+Tahoma,10.1,Buena,54,0,Sí,0.23%,0,Justificado,Inconsistente,Consistente,0
473,1,10,24,0,8,5,0,0,0,3,0,Orden Cronológico,Viñetas,16.79,69,5.106382978723404,False,False,False,0,42,DAAAAA+Montserrat-Regular,10.0,Buena,21,0,No,0.0%,0,Justificado,Consistente,Consistente,0
474,2,76,213,33,0,0,0,87,7,0,0,Orden Cronológico,Viñetas,21.13,592,5.823627287853577,False,False,True,2,47,AAAAAC+HoeflerText-Regular,11.0,Buena,58,10,Sí,1.3%,10,Justificado,Inconsistente,Consistente,0
475,1,39,11,33,40,0,0,34,0,19,32,Orden Cronológico,Viñetas,25.79,338,11.782477341389729,False,False,False,2,25,AAAAAA+Montserrat-Light,9.7,Deficiente,3,0,Sí,12.27%,1,Justificado,Inconsistente,Consistente,0
476,2,70,0,80,83,0,0,0,51,9,0,Orden Cronológico,Viñetas,21.4,433,2.7777777777777777,False,False,False,0,54,IFKNCD+Raleway-Light,12.0,Buena,8,4,Sí,2.88%,1,Justificado,Inconsistente,Consistente,0
477,3,73,281,62,0,0,0,14,236,49,0,Orden Cronológico,Viñetas,31.86,905,4.889406286379511,False,False,False,4,74,AAAAAA+Aleo-Regular,12.8,Buena,65,309,Sí,17.67%,1,Justificado,Inconsistente,Inconsistente,0
478,3,25,156,79,0,0,0,0,0,0,0,Orden Cronológico,Viñetas,9.31,301,2.31023102310231,False,False,False,6,139,AAAAAL+ArialMT,12.0,Buena,83,2,Sí,0.47%,1,Justificado,Consistente,Inconsistente,0
479,3,19,196,42,39,8,0,92,114,31,0,Orden Cronológico,Viñetas,19.87,728,7.505070993914807,False,False,True,8,157,BAAAAA+ArialMT,10.0,Buena,149,66,Sí,0.01%,1,Justificado,Inconsistente,Inconsistente,0
480,3,108,36,44,0,0,44,0,159,165,0,Orden Cronológico,Viñetas,15.93,881,6.473988439306358,False,False,False,0,52,ArialMT,9.0,Deficiente,33,10,Sí,0.3%,0,Justificado,Inconsistente,Inconsistente,0
481,2,86,93,130,0,0,7,22,0,0,0,Orden Cronológico,Viñetas,16.75,461,5.148514851485149,True,True,False,0,52,BCDEEE+BaskOldFace,11.0,Buena,0,0,Sí,4.58%,0,Justificado,Inconsistente,Consistente,0
482,2,27,1,40,1,37,6,4,1,5,0,Orden Cronológico,Viñetas,23.4,227,9.37178166838311,True,True,False,0,158,BAAAAA+OpenSans-Regular,9.0,Deficiente,49,13,Sí,0.79%,0,Justificado,Inconsistente,Consistente,0
483,1,49,117,65,0,0,0,35,0,0,0,Orden Cronológico,Viñetas,22.23,355,0.0,True,False,False,0,23,AAAAAA+TrebuchetMS,10.0,Buena,26,0,Sí,0.46%,0,Justificado,Inconsistente,Consistente,0
484,1,112,31,40,5,0,0,0,52,20,0,Orden Cronológico,Viñetas,19.53,488,7.239819004524888,True,False,False,1,28,EAAAAA+NotoSans,6.0,Deficiente,98,0,Sí,1.89%,2,Justificado,Inconsistente,Consistente,0
485,3,4,304,22,34,7,0,14,0,22,0,Orden Cronológico,Viñetas,12.46,556,6.889763779527559,False,False,False,0,28,BCDFEE+Tahoma,11.0,Buena,71,0,No,0.0%,0,Justificado,Consistente,Inconsistente,0
486,2,48,32,4,0,0,0,0,32,16,0,No se detectaron suficientes fechas,Viñetas,26.9,252,6.286549707602338,False,False,False,0,126,AAAAAA+Montserrat-Regular,10.0,Buena,107,83,Sí,0.4%,0,Justificado,Inconsistente,Consistente,0
487,3,63,396,86,3,0,56,98,55,68,0,Orden Cronológico,Viñetas,24.97,1253,5.363036303630363,False,False,False,3,198,ABCDEE+Calibri,10.0,Buena,213,13,Sí,29.83%,5,Justificado,Inconsistente,Inconsistente,0
488,2,81,215,43,4,0,0,4,0,23,0,Orden Cronológico,Viñetas,16.28,533,2.976190476190476,False,False,False,0,43,BCDGEE+Tahoma,10.0,Buena,84,0,Sí,0.9%,5,Justificado,Consistente,Consistente,0
489,4,131,14,110,15,0,0,0,147,19,0,Orden Cronológico,Viñetas,13.81,584,2.094240837696335,False,False,False,4,59,CAAAAA+Montserrat-Regular,12.0,Buena,68,0,Sí,0.02%,0,Justificado,Consistente,Inconsistente,0
490,2,11,80,352,0,0,0,48,70,46,0,Orden Cronológico,Viñetas,18.1,825,1.7789072426937738,False,False,False,0,52,BCDEEE+Tahoma,9.0,Deficiente,88,0,No,0.0%,3,Justificado,Inconsistente,Consistente,0
491,1,1,9,0,3,0,0,0,3,11,0,Orden Cronológico,Viñetas,31.08,50,0.0,False,True,False,0,74,DAAAAA+Montserrat-Regular,10.0,Buena,8,0,Sí,1.99%,0,Justificado,Inconsistente,Consistente,0
492,5,69,81,29,114,81,0,0,31,88,0,Orden Cronológico,Viñetas,14.82,816,6.338028169014084,True,False,True,0,114,BAAAAA+Arimo-Regular,12.0,Buena,106,0,Sí,0.26%,15,Justificado,Consistente,Inconsistente,0
493,2,54,65,138,1,0,0,0,18,0,0,Orden Cronológico,Mixto,17.04,412,5.134474327628362,False,False,False,0,33,TimesNewRomanPSMT,12.0,Buena,54,0,Sí,0.19%,0,Justificado,Inconsistente,Consistente,0
494,2,80,37,85,41,0,0,0,6,2,0,Orden Cronológico,Viñetas,14.52,405,2.7848101265822782,False,False,False,2,47,ArialMT,11.0,Buena,51,49,No,0.0%,0,Justificado,Consistente,Consistente,0
495,9,28,125,187,196,0,0,6,24,106,0,Orden Cronológico,Viñetas,9.27,861,2.528735632183908,False,True,True,1,69,CAAAAA+ArialMT,11.0,Buena,60,32,Sí,1.3%,4,Justificado,Consistente,Inconsistente,0
496,1,26,6,28,26,0,0,0,0,0,15,Orden Cronológico,Viñetas,8.82,123,5.454545454545454,False,False,False,0,17,BCDEEE+Calibri,11.0,Buena,55,0,Sí,14.05%,5,Justificado,Inconsistente,Consistente,0
497,1,124,20,99,0,0,0,3,0,0,0,Orden Cronológico,Mixto,24.22,338,3.8461538461538463,False,False,False,0,26,BAAAAA+GlacialIndifference-Regular,11.0,Buena,45,0,Sí,14.63%,2,Justificado,Inconsistente,Consistente,0
498,2,62,28,12,5,29,0,85,255,0,13,Orden Cronológico,Viñetas,18.58,662,3.296703296703297,False,False,False,1,313,AAAAAA+Lora-Regular,8.8,Deficiente,30,0,No,0.0%,1,Justificado,Inconsistente,Consistente,0
499,2,44,85,79,100,11,0,0,22,62,0,Orden Cronológico,Viñetas,17.78,738,4.497354497354497,False,False,False,1,38,BCDFEE+TrebuchetMS,8.5,Deficiente,93,253,Sí,0.08%,2,Justificado,Consistente,Consistente,0
500,2,106,19,17,53,0,0,0,0,7,0,Orden Cronológico,Viñetas,10.49,316,7.046979865771812,False,False,False,0,31,BCDHEE+Verdana,10.0,Buena,55,0,Sí,8.24%,0,Justificado,Inconsistente,Consistente,0
501,2,34,67,52,42,0,0,64,293,0,0,Orden Cronológico,Mixto,18.39,799,3.807106598984772,False,False,True,0,90,CAAAAA+LiberationSans,9.0,Deficiente,129,12,Sí,0.33%,0,Justificado,Inconsistente,Consistente,0
502,8,0,2,4,1,0,0,0,0,0,0,No se detectaron suficientes fechas,Viñetas,0.58,21,0.0,False,False,False,0,0,CAAAAA+ArchitectsDaughter-Regular,12.0,Buena,3,0,Sí,2.13%,16,Justificado,Consistente,Inconsistente,0
503,8,0,59,46,0,0,0,7,19,97,0,No se detectaron suficientes fechas,Viñetas,5.46,274,4.4921875,False,False,False,0,165,AAAAAA+ProximaNova-Regular,11.0,Buena,67,4,Sí,1.0%,12,Justificado,Inconsistente,Inconsistente,0
504,5,115,417,81,0,16,59,216,365,320,58,Orden Cronológico,Viñetas,26.52,2573,2.0760028149190712,False,False,False,0,190,TimesNewRomanPSMT,10.0,Buena,189,2,No,0.0%,0,Justificado,Consistente,Inconsistente,0
505,3,11,82,13,113,0,11,0,0,3,0,Orden Cronológico,Viñetas,11.18,482,5.591397849462366,False,False,False,0,58,EAAAAA+ArialUnicodeMS,10.0,Buena,42,0,Sí,0.22%,11,Justificado,Inconsistente,Inconsistente,0
506,1,9,35,12,11,1,9,0,14,5,0,Orden Cronológico,Viñetas,35.59,162,3.7777777777777777,False,False,False,0,98,KAZFCE+Lato-Light,10.0,Buena,6,0,No,0.0%,0,Justificado,Inconsistente,Consistente,0
507,2,4,169,10,32,0,0,0,0,31,16,Orden Cronológico,Viñetas,12.67,366,10.089020771513352,False,False,False,0,41,ArialMT,11.0,Buena,126,5,Sí,0.64%,1,Justificado,Inconsistente,Consistente,0
508,9,82,47,24,0,49,12,47,266,421,0,Orden Cronológico,Viñetas,11.65,1242,7.350272232304899,False,False,False,1,119,BAAAAA+ArialMT,12.0,Buena,149,0,Sí,0.54%,1,Justificado,Inconsistente,Inconsistente,0
509,1,16,15,114,68,0,0,0,0,14,32,Orden Cronológico,Viñetas,16.87,334,8.974358974358974,False,False,False,0,32,ABCDEE+Calibri,9.1,Deficiente,39,8,Sí,2.7%,40,Justificado,Inconsistente,Consistente,0
510,1,78,22,98,5,0,0,15,0,2,7,Orden Cronológico,Viñetas,21.75,406,1.094890510948905,False,False,False,1,24,unknown,8.0,Deficiente,0,0,Sí,32.0%,1,Justificado,Inconsistente,Consistente,0
511,2,30,18,14,21,0,16,23,36,31,11,Orden Cronológico,Viñetas,16.69,282,2.327586206896552,False,False,True,5,143,IMZVFX+Raleway-Regular,8.0,Deficiente,77,9,Sí,1.73%,10,Justificado,Inconsistente,Consistente,0
512,10,0,396,101,30,35,0,5,30,0,0,Orden Cronológico,Viñetas,10.16,1273,2.64,False,False,True,0,202,BAAAAA+ArialMT,11.5,Buena,104,0,Sí,0.1%,7,Justificado,Inconsistente,Inconsistente,0
513,4,50,195,29,67,82,68,96,17,121,7,Orden Cronológico,Viñetas,20.79,922,5.114254624591948,True,False,True,0,88,BAAAAA+CenturyGothic,11.0,Buena,91,61,Sí,1.97%,31,Justificado,Inconsistente,Inconsistente,0
514,2,55,9,75,0,0,0,29,90,138,0,Orden Cronológico,Mixto,21.79,528,3.2882011605415857,False,False,False,0,47,BAAAAA+ArialMT,11.0,Buena,149,0,Sí,0.01%,0,Justificado,Inconsistente,Consistente,0
515,3,4,17,6,0,1,0,11,44,12,0,Orden Cronológico,Viñetas,16.06,152,5.218446601941747,False,False,False,0,171,BAAAAA+TimesNewRomanPSMT,11.0,Buena,32,0,Sí,0.01%,0,Justificado,Inconsistente,Inconsistente,0
516,2,0,42,29,43,0,0,196,0,2,0,Orden Cronológico,Viñetas,14.03,454,8.571428571428571,False,False,False,0,53,ABCDEE+Tahoma,10.0,Buena,53,0,Sí,0.08%,0,Justificado,Consistente,Consistente,0
517,2,1,76,32,0,0,0,22,222,0,0,Orden Cronológico,Viñetas,12.56,456,7.744874715261959,False,False,False,2,39,AAAAAC+Avenir-Book,9.0,Deficiente,0,22,No,0.0%,0,Justificado,Inconsistente,Consistente,0
518,2,15,142,42,37,24,0,0,0,36,0,Orden Cronológico,Mixto,19.13,610,3.4755134281200633,False,False,False,0,63,BAAAAA+TimesNewRomanPSMT,10.4,Buena,53,81,No,0.0%,0,Justificado,Consistente,Consistente,0
519,3,301,29,12,0,0,0,43,11,121,0,Orden Cronológico,Mixto,20.05,724,5.670103092783505,False,False,False,2,83,ArialMT,12.0,Buena,120,0,No,0.0%,0,Justificado,Consistente,Inconsistente,0
520,4,284,39,63,17,37,0,0,106,47,0,Orden Cronológico,Viñetas,17.24,1055,5.1923076923076925,False,False,False,0,81,DAAAAA+TimesNewRomanPSMT,11.0,Buena,107,16,No,0.0%,0,Justificado,Inconsistente,Inconsistente,0
521,2,31,22,44,72,23,0,26,2,37,4,Orden Cronológico,Viñetas,27.71,390,7.6923076923076925,False,False,False,2,212,DSXIWZ+Erewhon-Regular,9.0,Deficiente,102,26,Sí,0.66%,8,Justificado,Inconsistente,Consistente,0
522,1,14,47,90,0,0,0,0,0,34,0,Orden Cronológico,Viñetas,14.89,256,4.230769230769231,False,False,False,0,26,AAAAAA+ArialMT,9.7,Deficiente,49,0,Sí,1.8%,1,Justificado,Inconsistente,Consistente,0
523,2,77,68,0,35,0,0,0,78,0,0,Orden Cronológico,Viñetas,13.11,474,9.00900900900901,False,False,True,0,31,BAAAAA+LiberationSans,10.0,Buena,22,0,Sí,0.22%,0,Justificado,Inconsistente,Consistente,0
524,1,57,38,82,20,0,92,4,0,17,18,Orden Cronológico,Viñetas,27.55,425,2.444987775061125,False,False,False,1,35,CAAAAA+Rubik-Light,10.0,Buena,41,0,Sí,32.85%,1,Justificado,Inconsistente,Consistente,0
525,1,8,7,11,88,0,0,5,0,0,0,Orden Cronológico,Viñetas,13.72,208,2.717391304347826,True,False,False,0,33,SLHLKV+Calibri-Light,11.0,Buena,0,11,No,0.0%,0,Justificado,Consistente,Consistente,0
526,3,72,76,94,38,0,0,0,119,36,0,Orden Cronológico,Viñetas,13.93,712,3.863298662704309,False,False,False,0,80,EAAAAA+ArialUnicodeMS,10.0,Buena,35,0,Sí,0.15%,7,Justificado,Inconsistente,Inconsistente,0
527,1,0,6,0,5,0,0,0,0,0,23,Orden Cronológico,Viñetas,19.11,100,7.567567567567568,False,False,False,0,73,FAAAAA+Calibri,9.0,Deficiente,22,6,Sí,23.98%,12,Justificado,Inconsistente,Consistente,0
528,1,85,135,45,0,0,0,28,0,32,0,Orden Cronológico,Viñetas,28.91,418,5.4892601431980905,False,False,False,0,49,BAAAAA+ArialMT,10.5,Buena,50,0,Sí,0.03%,0,Justificado,Consistente,Consistente,0
529,4,12,71,103,15,0,80,0,139,87,0,Orden Cronológico,Viñetas,18.51,789,5.193075898801598,False,False,False,0,26,BCDFEE+TrebuchetMS,12.0,Buena,117,13,Sí,0.06%,0,Justificado,Inconsistente,Inconsistente,0
530,6,53,555,98,74,14,0,0,243,98,23,Orden Cronológico,Viñetas,18.22,1730,3.2653061224489797,False,False,False,1,122,VOZSJH+Calibri,11.0,Buena,38,0,Sí,0.09%,0,Justificado,Consistente,Inconsistente,0
531,1,0,47,40,0,0,0,0,7,0,0,Orden Cronológico,Viñetas,15.21,222,8.071748878923767,False,False,False,2,16,BCDEEE+Calibri,11.0,Buena,39,0,Sí,0.25%,1,Justificado,Consistente,Consistente,0
532,4,8,43,9,47,0,0,9,235,96,0,Orden Cronológico,Viñetas,12.24,961,4.088050314465408,False,False,False,1,47,BCDFEE+Calibri,10.0,Buena,131,0,Sí,0.14%,0,Justificado,Inconsistente,Inconsistente,0
533,2,0,105,101,0,0,15,66,0,0,24,Orden Cronológico,Viñetas,10.36,383,7.107843137254902,False,False,False,2,32,BAAAAA+Lato-Regular,8.0,Deficiente,18,0,Sí,34.42%,1,Justificado,Inconsistente,Consistente,0
534,2,11,86,77,69,0,0,0,63,14,147,Orden Cronológico,Viñetas,24.02,740,8.815028901734104,False,False,False,0,69,BCDIEE+Biome Light,10.0,Buena,10,0,Sí,0.04%,0,Justificado,Inconsistente,Consistente,0
535,2,115,25,33,0,0,0,32,275,32,0,Orden Cronológico,Viñetas,14.44,634,5.179282868525896,False,False,False,2,70,AAAAAA+Roboto-Regular,8.0,Deficiente,36,0,No,0.0%,0,Justificado,Inconsistente,Consistente,0
536,1,0,122,100,54,0,0,0,0,58,0,Orden Cronológico,Mixto,33.61,450,4.81651376146789,False,False,False,0,45,BAAAAA+ArialMT,11.0,Buena,30,28,Sí,0.11%,0,Justificado,Consistente,Consistente,0
537,6,498,382,286,19,46,24,16,163,280,0,Orden Cronológico,Mixto,28.93,2673,7.367613200306984,False,False,False,3,159,BCDFEE+Calibri,11.0,Buena,229,0,No,0.0%,0,Justificado,Consistente,Inconsistente,0
538,2,44,262,177,75,36,0,11,0,88,0,Orden Cronológico,Mixto,35.5,1083,6.355140186915888,False,False,False,0,185,Helvetica,10.1,Buena,175,0,Sí,0.05%,0,Justificado,Inconsistente,Consistente,0
539,2,46,90,10,6,0,0,0,195,56,0,Orden Cronológico,Mixto,24.33,710,3.203342618384401,False,False,False,0,358,TimesNewRomanPSMT,11.0,Buena,37,0,No,0.0%,0,Justificado,Consistente,Consistente,0
540,3,61,74,3,48,3,0,0,221,14,126,Orden Cronológico,Mixto,16.16,859,3.7914691943127963,False,False,False,0,69,EAAAAA+ArialUnicodeMS,10.0,Buena,56,0,Sí,0.08%,13,Justificado,Inconsistente,Inconsistente,0
541,1,0,22,61,61,0,0,5,127,74,0,Orden Cronológico,Párrafos,31.7,756,2.8150134048257374,False,False,False,0,52,WWWGDG+D-DIN-PRO-Regular,9.0,Deficiente,36,0,Sí,28.65%,0,Justificado,Inconsistente,Consistente,0
542,1,48,0,69,0,0,0,8,0,71,0,Orden Cronológico,Viñetas,25.36,267,3.3457249070631967,False,True,True,2,40,BCDEEE+Calibri,12.0,Buena,58,0,Sí,1.23%,1,Justificado,Inconsistente,Consistente,0
543,4,44,18,283,56,0,0,58,48,87,0,Orden Cronológico,Viñetas,17.31,789,6.608478802992519,False,False,False,1,76,BAAAAA+ArialMT,12.0,Buena,133,16,Sí,0.15%,1,Justificado,Consistente,Inconsistente,0
544,3,21,19,0,0,0,0,6,0,0,0,No se detectaron suficientes fechas,Viñetas,13.28,59,8.108108108108109,True,False,False,0,94,AAAAAA+Calibri,11.0,Buena,8,0,Sí,0.02%,5,Justificado,Consistente,Consistente,0
545,5,89,23,8,27,17,28,127,54,97,33,Orden Cronológico,Viñetas,11.92,823,4.7560975609756095,False,False,False,8,46,ArialMT,10.0,Buena,158,0,Sí,1.26%,0,Justificado,Inconsistente,Inconsistente,0
546,7,134,71,48,70,32,0,37,479,237,0,Orden Cronológico,Viñetas,13.93,1464,4.2212518195050945,False,False,True,0,226,TimesNewRomanPSMT,11.0,Buena,80,22,Sí,0.29%,1,Justificado,Inconsistente,Inconsistente,0
547,2,18,11,98,96,0,16,27,0,0,0,Orden Cronológico,Mixto,12.58,554,8.477508650519031,False,False,False,1,51,CAAAAA+Calibri,9.0,Deficiente,26,24,Sí,0.46%,2,Justificado,Consistente,Consistente,0
548,3,146,13,281,145,33,36,0,0,152,0,Orden Cronológico,Viñetas,16.37,976,6.0,False,False,False,3,242,Lato-Regular,9.0,Deficiente,125,0,Sí,0.04%,0,Justificado,Inconsistente,Inconsistente,0
549,3,0,31,83,41,97,0,43,45,60,0,Orden Cronológico,Viñetas,14.16,588,7.2617246596066565,True,False,False,0,85,BAAAAA+Tahoma,10.0,Buena,16,0,Sí,0.09%,0,Justificado,Inconsistente,Inconsistente,0
550,3,74,171,36,50,0,4,0,214,79,0,Orden Cronológico,Viñetas,21.96,1176,1.9332161687170473,False,False,False,15,102,AAAAAC+ArialNarrow,10.0,Buena,285,18,Sí,0.72%,1,Justificado,Inconsistente,Inconsistente,0
551,2,65,23,78,0,23,0,34,15,22,29,Orden Cronológico,Viñetas,13.47,506,4.3314500941619585,False,False,False,0,45,BCDFEE+Calibri,10.6,Buena,35,0,Sí,0.68%,4,Justificado,Inconsistente,Consistente,0
552,5,45,439,130,147,105,0,7,305,149,0,Orden Cronológico,Viñetas,21.91,2070,1.8518518518518516,False,False,False,0,146,BCDFEE+Tahoma,10.0,Buena,61,0,No,0.0%,0,Justificado,Inconsistente,Inconsistente,0
553,4,217,70,34,0,0,28,0,29,12,41,Orden Cronológico,Viñetas,14.49,560,1.5126050420168067,False,False,True,7,45,BAAAAA+Roboto-Regular,12.0,Buena,46,0,Sí,1.26%,0,Justificado,Inconsistente,Inconsistente,0
554,1,2,67,79,0,0,0,20,0,1,0,Orden Cronológico,Viñetas,25.82,374,5.898123324396782,True,False,False,0,36,DAAAAA+TimesNRMTPro,10.0,Buena,40,40,No,0.0%,0,Justificado,Inconsistente,Consistente,0
555,1,12,71,26,0,0,1,0,40,1,0,Orden Cronológico,Viñetas,11.55,362,0.3616636528028933,False,True,True,1,42,unknown,16.0,Buena,0,0,Sí,5.62%,5,Justificado,Inconsistente,Consistente,0
556,8,124,259,154,333,16,75,58,58,107,18,Orden Cronológico,Mixto,19.79,2049,6.14263404476835,True,False,False,4,152,Times New Roman,12.0,Buena,129,5,Sí,0.08%,0,Justificado,Consistente,Inconsistente,0
557,1,11,104,15,0,0,0,4,21,16,0,Orden Cronológico,Viñetas,18.34,303,2.2364217252396164,True,False,False,0,26,AAAAAC+Times-Roman,11.0,Buena,25,24,Sí,1.03%,0,Justificado,Consistente,Consistente,0
558,3,56,54,16,50,10,19,29,46,80,0,Orden Cronológico,Viñetas,13.23,593,4.354587869362364,False,False,False,0,87,Merriweather-Regular,9.0,Deficiente,58,29,Sí,0.16%,1,Justificado,Inconsistente,Inconsistente,0
559,19,120,489,17,0,91,19,78,253,223,18,Orden Cronológico,Viñetas,18.9,2220,1.0130856901646264,False,False,False,0,246,ArialMT,10.0,Buena,410,0,Sí,5.04%,14,Justificado,Inconsistente,Inconsistente,0
560,2,6,5,12,23,0,0,2,7,8,0,Orden Cronológico,Viñetas,12.27,105,3.763440860215054,False,False,True,0,89,DAAAAA+Liberation Sans,10.0,Deficiente,42,0,Sí,0.02%,0,Justificado,Inconsistente,Consistente,0
561,1,14,99,20,27,0,0,6,122,0,0,Orden Cronológico,Mixto,21.87,415,10.301507537688442,False,False,False,1,31,BAAAAA+Lora-Regular,9.0,Deficiente,65,0,Sí,12.37%,1,Justificado,Inconsistente,Consistente,0
562,1,4,64,8,5,0,0,9,11,0,0,No se detectaron suficientes fechas,Viñetas,20.25,163,1.5350877192982455,True,False,True,0,79,CAAAAA+Roboto-Light,9.0,Deficiente,13,6,Sí,0.63%,6,Justificado,Inconsistente,Consistente,0
563,2,94,87,125,16,0,5,0,92,0,0,Orden Cronológico,Viñetas,15.43,573,9.369024856596559,False,False,False,0,39,BCDFEE+Tahoma,10.0,Buena,48,0,Sí,0.08%,0,Justificado,Consistente,Consistente,0
564,8,128,212,56,55,1,0,12,275,226,0,Orden Cronológico,Viñetas,19.9,1384,4.913294797687861,False,False,False,0,123,BCDFEE+Calibri,14.0,Buena,120,0,Sí,1.16%,1,Justificado,Inconsistente,Inconsistente,0
565,2,10,4,4,0,2,0,6,0,11,0,Orden Cronológico,Viñetas,23.73,82,3.8664323374340945,True,False,False,0,133,AAAAAA+EBGaramond-Bold,11.0,Buena,104,0,Sí,0.86%,0,Justificado,Inconsistente,Consistente,0
566,2,0,36,31,0,0,0,0,10,168,73,Orden Cronológico,Mixto,15.91,463,4.3678160919540225,False,False,False,4,36,BAAAAA+ArialMT,11.0,Buena,84,0,No,0.0%,0,Justificado,Consistente,Consistente,0
567,3,17,19,32,28,12,0,20,46,105,0,Orden Cronológico,Viñetas,14.37,481,5.555555555555555,False,False,False,0,55,CIDFont+F2,12.0,Buena,0,0,Sí,0.55%,21,Justificado,Inconsistente,Inconsistente,0
